txn_id,member_id,ticker,txn_date,txn_type,quantity,percentage_fee,txn_time
10149,167909,BTC,2019-01-29T00:00:00.000Z,BUY,7.36867671833661,0.3,2019-01-29T21:40:24.666Z
10150,e4da3b,ETH,2019-01-29T00:00:00.000Z,BUY,7.97034185014898,0.3,2019-01-29T22:38:07.704Z
10151,c4ca42,ETH,2019-01-29T00:00:00.000Z,BUY,1.55481265543433,0.2,2019-01-29T23:09:47.484Z
10152,aab323,BTC,2019-01-30T00:00:00.000Z,BUY,3.04351437654358,0.3,2019-01-30T02:30:46.090Z
10153,c81e72,BTC,2019-01-30T00:00:00.000Z,SELL,4.56641590333877,0.3,2019-01-30T03:23:25.890Z
10154,c4ca42,BTC,2019-01-30T00:00:00.000Z,SELL,0.200653192190678,0.3,2019-01-30T04:20:34.871Z
10155,c51ce4,ETH,2019-01-30T00:00:00.000Z,BUY,4.64321415696208,0.3,2019-01-30T04:56:27.101Z
10156,45c48c,BTC,2019-01-30T00:00:00.000Z,BUY,6.20254372362904,0.28,2019-01-30T05:06:09.236Z
10157,c4ca42,BTC,2019-01-30T00:00:00.000Z,SELL,1.6331476673005,0.14,2019-01-30T05:23:23.805Z
10158,167909,BTC,2019-01-30T00:00:00.000Z,SELL,6.27689793936167,0.3,2019-01-30T06:23:27.073Z
10159,aab323,BTC,2019-01-30T00:00:00.000Z,BUY,6.81980033908243,0.3,2019-01-30T08:24:43.460Z
10160,c4ca42,ETH,2019-01-30T00:00:00.000Z,BUY,1.83682254675201,0.3,2019-01-30T09:45:20.275Z
10161,c9f0f8,ETH,2019-01-30T00:00:00.000Z,BUY,9.46152105501856,0.3,2019-01-30T10:10:53.529Z
10162,eccbc8,BTC,2019-01-30T00:00:00.000Z,BUY,8.7114241512467,0.3,2019-01-30T11:28:21.653Z
10163,c81e72,ETH,2019-01-30T00:00:00.000Z,BUY,9.44473841310835,0.3,2019-01-30T13:31:37.886Z
10164,a87ff6,ETH,2019-01-30T00:00:00.000Z,BUY,7.42597049037041,0.3,2019-01-30T14:09:48.878Z
10165,8f14e4,ETH,2019-01-30T00:00:00.000Z,BUY,8.36448137102469,0.13,2019-01-30T16:35:07.817Z
10166,c9f0f8,BTC,2019-01-30T00:00:00.000Z,SELL,5.79265022258308,0.14,2019-01-30T16:42:57.134Z
10167,a87ff6,BTC,2019-01-30T00:00:00.000Z,SELL,8.46680619801926,0.3,2019-01-30T16:47:36.893Z
10168,c81e72,BTC,2019-01-30T00:00:00.000Z,SELL,1.46030466786197,0.3,2019-01-30T17:39:20.586Z
10169,eccbc8,ETH,2019-01-30T00:00:00.000Z,SELL,5.74177819773876,0.3,2019-01-30T17:42:06.378Z
10170,aab323,ETH,2019-01-30T00:00:00.000Z,BUY,3.81821482404224,0.3,2019-01-30T19:46:29.284Z
10171,6512bd,BTC,2019-01-30T00:00:00.000Z,BUY,1.60854590885275,0.3,2019-01-30T20:24:16.305Z
10172,8f14e4,BTC,2019-01-30T00:00:00.000Z,BUY,8.0985722844375,0.08,2019-01-30T20:36:30.962Z
10173,d3d944,ETH,2019-01-30T00:00:00.000Z,SELL,0.236802096929871,0.3,2019-01-30T21:36:19.154Z
10174,c20ad4,ETH,2019-01-30T00:00:00.000Z,BUY,7.48500114214469,0.26,2019-01-30T23:56:52.240Z
10175,c4ca42,ETH,2019-01-31T00:00:00.000Z,BUY,7.65321249278816,0.3,2019-01-31T00:24:10.895Z
10176,6512bd,BTC,2019-01-31T00:00:00.000Z,BUY,3.65847539890471,0.3,2019-01-31T00:41:05.501Z
10177,45c48c,ETH,2019-01-31T00:00:00.000Z,BUY,2.56352830346191,0.3,2019-01-31T03:41:57.390Z
10178,e4da3b,BTC,2019-01-31T00:00:00.000Z,BUY,7.49326090545747,0.3,2019-01-31T08:23:13.547Z
10179,c9f0f8,BTC,2019-01-31T00:00:00.000Z,BUY,4.44329376168778,0.3,2019-01-31T08:58:32.418Z
10180,a87ff6,ETH,2019-01-31T00:00:00.000Z,BUY,9.44564778889127,0.06,2019-01-31T14:02:54.168Z
10181,eccbc8,ETH,2019-01-31T00:00:00.000Z,BUY,8.40364318034322,0.3,2019-01-31T15:46:15.335Z
10182,6512bd,BTC,2019-01-31T00:00:00.000Z,BUY,2.76320039705364,0.3,2019-01-31T17:14:48.779Z
10183,6512bd,ETH,2019-01-31T00:00:00.000Z,BUY,1.92931850737853,0.16,2019-01-31T17:22:08.104Z
10184,c4ca42,BTC,2019-01-31T00:00:00.000Z,BUY,4.0609522027869,0.3,2019-01-31T21:16:17.407Z
10185,aab323,ETH,2019-02-01T00:00:00.000Z,BUY,5.13686328470026,0.3,2019-02-01T00:04:38.969Z
10186,aab323,ETH,2019-02-01T00:00:00.000Z,BUY,0.976209635264347,0.19,2019-02-01T01:01:39.911Z
10187,8f14e4,ETH,2019-02-01T00:00:00.000Z,BUY,2.48069357620938,0.3,2019-02-01T04:38:00.408Z
10188,d3d944,ETH,2019-02-01T00:00:00.000Z,BUY,1.53479943699462,0.08,2019-02-01T06:21:46.396Z
10189,45c48c,ETH,2019-02-01T00:00:00.000Z,BUY,5.64353391325678,0.3,2019-02-01T08:50:09.772Z
10190,c20ad4,BTC,2019-02-01T00:00:00.000Z,BUY,4.54017544100569,0.06,2019-02-01T10:05:31.584Z
10191,eccbc8,BTC,2019-02-01T00:00:00.000Z,BUY,0.768156385561092,0.3,2019-02-01T11:05:21.327Z
10192,e4da3b,BTC,2019-02-01T00:00:00.000Z,SELL,7.92288397268468,0.3,2019-02-01T12:28:09.284Z
10193,c81e72,ETH,2019-02-01T00:00:00.000Z,BUY,1.65957960444697,0.3,2019-02-01T15:26:03.394Z
10194,6512bd,ETH,2019-02-01T00:00:00.000Z,BUY,8.47522504355876,0.3,2019-02-01T15:36:57.979Z
10195,d3d944,BTC,2019-02-01T00:00:00.000Z,BUY,8.77738363070076,0.3,2019-02-01T16:42:40.046Z
10196,eccbc8,BTC,2019-02-01T00:00:00.000Z,BUY,2.71781457911391,0.3,2019-02-01T18:06:01.659Z
10197,c9f0f8,ETH,2019-02-01T00:00:00.000Z,SELL,0.802107548391824,0.15,2019-02-01T18:24:32.672Z
10198,167909,BTC,2019-02-01T00:00:00.000Z,BUY,0.573138795839618,0.3,2019-02-01T18:54:31.675Z
10199,e4da3b,BTC,2019-02-01T00:00:00.000Z,BUY,6.96876273445323,0.3,2019-02-01T19:16:42.516Z
10200,8f14e4,ETH,2019-02-01T00:00:00.000Z,SELL,5.71097813254848,0.3,2019-02-01T20:56:03.956Z
10201,c20ad4,BTC,2019-02-01T00:00:00.000Z,SELL,6.0074463533606,0.3,2019-02-01T21:46:45.446Z
10202,e4da3b,ETH,2019-02-01T00:00:00.000Z,BUY,0.250323891668565,0.3,2019-02-01T22:42:27.871Z
10203,aab323,ETH,2019-02-01T00:00:00.000Z,BUY,2.48026887921153,0.22,2019-02-01T22:47:14.632Z
10204,167909,BTC,2019-02-01T00:00:00.000Z,SELL,5.92763700286181,0.3,2019-02-01T23:16:24.217Z
10205,c4ca42,ETH,2019-02-02T00:00:00.000Z,BUY,4.5777353812613,0.3,2019-02-02T00:42:36.887Z
10206,45c48c,BTC,2019-02-02T00:00:00.000Z,BUY,7.33299940883452,0.3,2019-02-02T05:00:12.685Z
10207,aab323,BTC,2019-02-02T00:00:00.000Z,BUY,4.41167659525345,0.3,2019-02-02T05:31:01.922Z
10208,a87ff6,BTC,2019-02-02T00:00:00.000Z,SELL,2.74513148147381,0.3,2019-02-02T07:51:41.667Z
10209,c9f0f8,BTC,2019-02-02T00:00:00.000Z,SELL,1.53738392421904,0.3,2019-02-02T09:23:31.204Z
10210,c9f0f8,BTC,2019-02-02T00:00:00.000Z,BUY,4.40931903914031,0.3,2019-02-02T10:53:10.116Z
10211,d3d944,BTC,2019-02-02T00:00:00.000Z,BUY,0.818345629509558,0.3,2019-02-02T16:36:58.937Z
10212,a87ff6,BTC,2019-02-02T00:00:00.000Z,BUY,3.53301952294533,0.3,2019-02-02T17:24:43.689Z
10213,c9f0f8,BTC,2019-02-02T00:00:00.000Z,BUY,6.10674739645813,0.3,2019-02-02T17:44:32.867Z
10214,d3d944,ETH,2019-02-02T00:00:00.000Z,BUY,0.96787820657223,0.19,2019-02-02T22:05:59.923Z
10215,c51ce4,ETH,2019-02-03T00:00:00.000Z,SELL,1.24441794942808,0.3,2019-02-03T02:38:52.582Z
10216,c51ce4,BTC,2019-02-03T00:00:00.000Z,SELL,8.95870002855975,0.3,2019-02-03T04:30:33.841Z
10217,c81e72,ETH,2019-02-03T00:00:00.000Z,BUY,9.56536478398785,0.3,2019-02-03T05:01:38.977Z
10218,c20ad4,BTC,2019-02-03T00:00:00.000Z,SELL,6.08524990779468,0.26,2019-02-03T07:51:41.730Z
10219,c4ca42,ETH,2019-02-03T00:00:00.000Z,BUY,6.82018958257853,0.3,2019-02-03T12:23:24.669Z
10220,8f14e4,ETH,2019-02-03T00:00:00.000Z,BUY,3.63136137041881,0.24,2019-02-03T12:24:48.427Z
10221,6512bd,ETH,2019-02-03T00:00:00.000Z,SELL,1.0900151315494,0.28,2019-02-03T12:38:54.927Z
10222,aab323,BTC,2019-02-03T00:00:00.000Z,SELL,9.95860305383257,0.3,2019-02-03T12:38:59.021Z
10223,eccbc8,ETH,2019-02-03T00:00:00.000Z,SELL,7.5833272586981,0.3,2019-02-03T17:00:03.262Z
10224,c51ce4,BTC,2019-02-03T00:00:00.000Z,SELL,0.0277486277842698,0.05,2019-02-03T19:06:01.528Z
10225,6512bd,ETH,2019-02-03T00:00:00.000Z,BUY,2.57386297159396,0.27,2019-02-03T19:20:14.590Z
10226,e4da3b,ETH,2019-02-03T00:00:00.000Z,BUY,7.02466566241167,0.3,2019-02-03T19:57:01.343Z
10227,c9f0f8,BTC,2019-02-03T00:00:00.000Z,BUY,3.99773187538297,0.3,2019-02-03T21:31:32.894Z
10228,aab323,ETH,2019-02-03T00:00:00.000Z,BUY,8.8053988330277,0.3,2019-02-03T21:44:41.228Z
10229,6512bd,ETH,2019-02-03T00:00:00.000Z,BUY,2.88742273729067,0.3,2019-02-03T21:52:18.451Z
10230,45c48c,ETH,2019-02-04T00:00:00.000Z,BUY,0.552539230329252,0.3,2019-02-04T06:49:33.906Z
10231,d3d944,BTC,2019-02-04T00:00:00.000Z,BUY,6.7589734577388,0.3,2019-02-04T07:36:41.385Z
10232,167909,BTC,2019-02-04T00:00:00.000Z,BUY,5.14074389145986,0.3,2019-02-04T12:54:31.852Z
10233,aab323,ETH,2019-02-04T00:00:00.000Z,BUY,9.02945132121868,0.3,2019-02-04T14:24:40.303Z
10234,a87ff6,BTC,2019-02-04T00:00:00.000Z,BUY,8.0612027347151,0.3,2019-02-04T15:23:49.849Z
10235,a87ff6,BTC,2019-02-04T00:00:00.000Z,BUY,7.89099344528072,0.3,2019-02-04T16:50:43.925Z
10236,c9f0f8,BTC,2019-02-04T00:00:00.000Z,BUY,1.94338145602078,0.3,2019-02-04T20:00:27.011Z
10237,c81e72,BTC,2019-02-04T00:00:00.000Z,SELL,1.17918776385952,0.05,2019-02-04T20:54:15.855Z
10238,d3d944,ETH,2019-02-04T00:00:00.000Z,BUY,5.27415736612976,0.3,2019-02-04T22:27:16.410Z
10239,e4da3b,ETH,2019-02-04T00:00:00.000Z,BUY,8.16486785488582,0.01,2019-02-04T23:20:29.279Z
10240,d3d944,BTC,2019-02-04T00:00:00.000Z,BUY,0.145948164754905,0.3,2019-02-04T23:47:51.780Z
10241,c20ad4,ETH,2019-02-04T00:00:00.000Z,BUY,3.43648097816558,0.3,2019-02-04T23:57:03.561Z
10242,d3d944,BTC,2019-02-05T00:00:00.000Z,BUY,0.798111564867163,0.09,2019-02-05T00:01:59.901Z
10243,c20ad4,BTC,2019-02-05T00:00:00.000Z,BUY,4.9715384409777,0.12,2019-02-05T01:01:39.187Z
10244,c9f0f8,ETH,2019-02-05T00:00:00.000Z,BUY,3.52580609783768,0.3,2019-02-05T02:12:30.020Z
10245,45c48c,ETH,2019-02-05T00:00:00.000Z,BUY,6.2779294382285,0.3,2019-02-05T02:14:31.528Z
10246,aab323,ETH,2019-02-05T00:00:00.000Z,BUY,0.718397378683768,0.3,2019-02-05T06:43:01.488Z
10247,167909,ETH,2019-02-05T00:00:00.000Z,BUY,8.00555848593152,0.3,2019-02-05T07:37:47.557Z
10248,eccbc8,ETH,2019-02-05T00:00:00.000Z,BUY,7.34461226214275,0.3,2019-02-05T09:05:56.194Z
10249,a87ff6,ETH,2019-02-05T00:00:00.000Z,BUY,8.51406771878747,0.3,2019-02-05T13:32:45.157Z
10250,c51ce4,ETH,2019-02-05T00:00:00.000Z,BUY,6.17570063959224,0.3,2019-02-05T17:02:51.212Z
10251,c51ce4,BTC,2019-02-06T00:00:00.000Z,SELL,5.43387805257868,0.3,2019-02-06T00:33:26.730Z
10252,a87ff6,ETH,2019-02-06T00:00:00.000Z,BUY,4.23255959851385,0.3,2019-02-06T01:06:03.896Z
10253,c51ce4,ETH,2019-02-06T00:00:00.000Z,BUY,1.33350364539478,0.03,2019-02-06T02:18:04.542Z
10254,aab323,ETH,2019-02-06T00:00:00.000Z,BUY,2.2312356069833,0.3,2019-02-06T03:04:35.034Z
10255,c20ad4,BTC,2019-02-06T00:00:00.000Z,BUY,2.13189013978297,0.3,2019-02-06T03:44:54.780Z
10256,d3d944,ETH,2019-02-06T00:00:00.000Z,SELL,3.58631891845771,0.04,2019-02-06T08:05:12.498Z
10257,c9f0f8,BTC,2019-02-06T00:00:00.000Z,BUY,7.31151976518053,0.3,2019-02-06T16:47:48.112Z
10258,45c48c,ETH,2019-02-06T00:00:00.000Z,BUY,9.42178164345581,0.3,2019-02-06T18:01:13.307Z
10259,45c48c,ETH,2019-02-06T00:00:00.000Z,BUY,5.30124056937002,0,2019-02-06T19:27:34.294Z
10260,167909,BTC,2019-02-06T00:00:00.000Z,BUY,7.6028203780557,0.17,2019-02-06T19:58:21.728Z
10261,c9f0f8,BTC,2019-02-07T00:00:00.000Z,BUY,2.21600991111462,0.04,2019-02-07T00:35:38.082Z
10262,c4ca42,ETH,2019-02-07T00:00:00.000Z,BUY,8.07863014382615,0.3,2019-02-07T06:43:54.840Z
10263,c81e72,ETH,2019-02-07T00:00:00.000Z,BUY,5.1048465337195,0.3,2019-02-07T08:16:00.966Z
10264,a87ff6,BTC,2019-02-07T00:00:00.000Z,BUY,1.35808620477494,0.3,2019-02-07T10:32:30.201Z
10265,a87ff6,BTC,2019-02-07T00:00:00.000Z,BUY,5.83904323597675,0.08,2019-02-07T12:33:29.761Z
10266,c4ca42,ETH,2019-02-07T00:00:00.000Z,BUY,6.60308674018733,0.3,2019-02-07T13:58:46.739Z
10267,eccbc8,BTC,2019-02-07T00:00:00.000Z,BUY,8.15798793920305,0.3,2019-02-07T16:40:05.088Z
10268,e4da3b,BTC,2019-02-07T00:00:00.000Z,BUY,8.41654844085017,0.3,2019-02-07T18:21:14.946Z
10269,45c48c,ETH,2019-02-07T00:00:00.000Z,BUY,1.19451414130591,0.3,2019-02-07T20:45:54.048Z
10270,8f14e4,ETH,2019-02-07T00:00:00.000Z,BUY,4.7881254600912,0.3,2019-02-07T22:21:03.110Z
10271,167909,BTC,2019-02-07T00:00:00.000Z,BUY,7.23945054865514,0.3,2019-02-07T23:23:29.035Z
10272,d3d944,BTC,2019-02-08T00:00:00.000Z,SELL,1.72060973808893,0.3,2019-02-08T00:05:39.024Z
10273,c81e72,ETH,2019-02-08T00:00:00.000Z,BUY,3.83383147390607,0.3,2019-02-08T04:18:04.284Z
10274,aab323,ETH,2019-02-08T00:00:00.000Z,BUY,6.9292584445196,0.3,2019-02-08T04:24:25.796Z
10275,c51ce4,ETH,2019-02-08T00:00:00.000Z,BUY,1.73559417519353,0.3,2019-02-08T05:16:47.563Z
10276,6512bd,BTC,2019-02-08T00:00:00.000Z,BUY,9.14077325519973,0.3,2019-02-08T06:38:26.697Z
10277,a87ff6,ETH,2019-02-08T00:00:00.000Z,BUY,5.28706793950111,0.3,2019-02-08T06:52:59.374Z
10278,a87ff6,BTC,2019-02-08T00:00:00.000Z,BUY,8.50333437237072,0.14,2019-02-08T06:53:51.540Z
10279,c4ca42,BTC,2019-02-08T00:00:00.000Z,BUY,6.58133279843359,0.13,2019-02-08T07:12:31.187Z
10280,45c48c,BTC,2019-02-08T00:00:00.000Z,BUY,3.93486449035844,0.3,2019-02-08T10:04:32.610Z
10281,a87ff6,BTC,2019-02-08T00:00:00.000Z,BUY,7.80214895290808,0.3,2019-02-08T10:05:25.254Z
10282,c4ca42,BTC,2019-02-08T00:00:00.000Z,SELL,0.525250382055624,0.3,2019-02-08T15:16:48.847Z
10283,aab323,ETH,2019-02-08T00:00:00.000Z,SELL,8.88720630171523,0.3,2019-02-08T16:43:26.915Z
10284,eccbc8,BTC,2019-02-08T00:00:00.000Z,BUY,9.14519901267564,0.3,2019-02-08T16:56:01.875Z
10285,45c48c,ETH,2019-02-08T00:00:00.000Z,BUY,3.01762903920451,0.3,2019-02-08T17:30:55.521Z
10286,c4ca42,ETH,2019-02-08T00:00:00.000Z,BUY,8.57593049724844,0.17,2019-02-08T20:43:47.265Z
10287,6512bd,BTC,2019-02-08T00:00:00.000Z,BUY,3.62953548147058,0.3,2019-02-08T20:49:41.588Z
10288,c51ce4,BTC,2019-02-09T00:00:00.000Z,BUY,7.40555830652081,0.3,2019-02-09T00:46:11.201Z
10289,aab323,ETH,2019-02-09T00:00:00.000Z,BUY,2.93954358324346,0.3,2019-02-09T02:35:37.741Z
10290,aab323,ETH,2019-02-09T00:00:00.000Z,BUY,1.59167903578957,0.3,2019-02-09T03:33:44.364Z
10291,e4da3b,ETH,2019-02-09T00:00:00.000Z,BUY,4.36482949678702,0.3,2019-02-09T07:21:41.873Z
10292,c81e72,ETH,2019-02-09T00:00:00.000Z,BUY,9.92856081682415,0.3,2019-02-09T12:04:57.119Z
10293,c20ad4,BTC,2019-02-09T00:00:00.000Z,BUY,6.2468444337571,0.3,2019-02-09T12:35:23.515Z
10294,c20ad4,ETH,2019-02-09T00:00:00.000Z,SELL,8.91496125046178,0.18,2019-02-09T14:04:07.805Z
10295,aab323,BTC,2019-02-09T00:00:00.000Z,BUY,5.23252519702201,0.3,2019-02-09T14:11:51.238Z
10296,c81e72,BTC,2019-02-09T00:00:00.000Z,BUY,7.94165403166812,0.3,2019-02-09T15:52:35.857Z
10297,c81e72,BTC,2019-02-09T00:00:00.000Z,SELL,3.69076987989207,0.27,2019-02-09T19:12:58.938Z
10298,c20ad4,BTC,2019-02-09T00:00:00.000Z,BUY,9.54267747194418,0.07,2019-02-09T20:00:39.143Z
10299,45c48c,BTC,2019-02-09T00:00:00.000Z,BUY,6.50640284546451,0.3,2019-02-09T22:51:07.131Z
10300,c4ca42,BTC,2019-02-09T00:00:00.000Z,BUY,9.94863893831909,0.3,2019-02-09T23:05:21.020Z
10301,aab323,ETH,2019-02-10T00:00:00.000Z,BUY,1.38293027893024,0.3,2019-02-10T00:07:42.896Z
10302,c81e72,BTC,2019-02-10T00:00:00.000Z,SELL,5.90085965115474,0.3,2019-02-10T00:43:42.418Z
10303,eccbc8,BTC,2019-02-10T00:00:00.000Z,BUY,2.34060823802789,0.3,2019-02-10T03:14:56.163Z
10304,45c48c,BTC,2019-02-10T00:00:00.000Z,BUY,0.164544990516013,0.3,2019-02-10T07:13:52.369Z
10305,d3d944,BTC,2019-02-10T00:00:00.000Z,BUY,0.810784256138497,0.3,2019-02-10T13:44:59.234Z
10306,c20ad4,BTC,2019-02-10T00:00:00.000Z,BUY,6.72594680500918,0.3,2019-02-10T14:11:22.850Z
10307,aab323,ETH,2019-02-10T00:00:00.000Z,SELL,8.74524500862453,0.3,2019-02-10T16:11:34.725Z
10308,167909,BTC,2019-02-10T00:00:00.000Z,BUY,2.10883836076487,0.19,2019-02-10T16:30:28.366Z
10309,8f14e4,ETH,2019-02-11T00:00:00.000Z,SELL,0.609519265133578,0.01,2019-02-11T00:30:22.081Z
10310,c81e72,BTC,2019-02-11T00:00:00.000Z,BUY,8.13352426369779,0.3,2019-02-11T01:33:15.702Z
10311,167909,BTC,2019-02-11T00:00:00.000Z,BUY,0.427571076538165,0.3,2019-02-11T02:02:43.780Z
10312,c51ce4,BTC,2019-02-11T00:00:00.000Z,BUY,2.44435041823078,0.09,2019-02-11T03:10:48.878Z
10313,aab323,BTC,2019-02-11T00:00:00.000Z,BUY,7.97930311652596,0.3,2019-02-11T06:37:16.141Z
10314,c9f0f8,ETH,2019-02-11T00:00:00.000Z,BUY,4.00483667473576,0.3,2019-02-11T06:47:54.200Z
10315,c9f0f8,ETH,2019-02-11T00:00:00.000Z,BUY,9.05463568099318,0.3,2019-02-11T09:07:21.775Z
10316,d3d944,ETH,2019-02-11T00:00:00.000Z,SELL,5.53980085753739,0.3,2019-02-11T09:58:13.731Z
10317,aab323,ETH,2019-02-11T00:00:00.000Z,BUY,7.680997141366,0.3,2019-02-11T10:30:06.693Z
10318,45c48c,BTC,2019-02-11T00:00:00.000Z,BUY,8.19888987308172,0.3,2019-02-11T11:01:15.353Z
10319,6512bd,ETH,2019-02-11T00:00:00.000Z,BUY,0.854604634812226,0.3,2019-02-11T12:54:31.366Z
10320,e4da3b,BTC,2019-02-11T00:00:00.000Z,BUY,3.16848403919426,0.23,2019-02-11T13:21:53.354Z
10321,a87ff6,ETH,2019-02-11T00:00:00.000Z,BUY,1.13301455022839,0.3,2019-02-11T14:30:38.602Z
10322,d3d944,BTC,2019-02-11T00:00:00.000Z,BUY,9.22303284648979,0.3,2019-02-11T17:42:11.494Z
10323,c51ce4,BTC,2019-02-11T00:00:00.000Z,BUY,2.10026105563035,0.23,2019-02-11T18:17:27.362Z
10324,8f14e4,BTC,2019-02-11T00:00:00.000Z,BUY,7.36288186489762,0.3,2019-02-11T19:04:46.333Z
10325,c20ad4,ETH,2019-02-11T00:00:00.000Z,SELL,2.91027710173065,0.24,2019-02-11T19:13:03.074Z
10326,45c48c,BTC,2019-02-11T00:00:00.000Z,BUY,1.43437115094496,0.22,2019-02-11T19:47:49.605Z
10327,167909,ETH,2019-02-11T00:00:00.000Z,SELL,9.811984779037,0.3,2019-02-11T22:12:05.176Z
10328,6512bd,ETH,2019-02-12T00:00:00.000Z,BUY,0.240273947583454,0.3,2019-02-12T00:20:55.964Z
10329,d3d944,ETH,2019-02-12T00:00:00.000Z,BUY,5.68004189802505,0.02,2019-02-12T00:25:16.088Z
10330,d3d944,BTC,2019-02-12T00:00:00.000Z,BUY,3.8511632084143,0.03,2019-02-12T00:51:10.260Z
10331,c81e72,BTC,2019-02-12T00:00:00.000Z,BUY,2.58607183400688,0.3,2019-02-12T01:00:10.405Z
10332,d3d944,ETH,2019-02-12T00:00:00.000Z,BUY,2.56761430521546,0.21,2019-02-12T04:44:33.839Z
10333,c4ca42,BTC,2019-02-12T00:00:00.000Z,BUY,9.10441843417782,0.3,2019-02-12T06:13:06.923Z
10334,c81e72,ETH,2019-02-12T00:00:00.000Z,SELL,1.36879108817961,0.3,2019-02-12T07:56:04.995Z
10335,a87ff6,BTC,2019-02-12T00:00:00.000Z,BUY,9.21066306761876,0.3,2019-02-12T12:17:47.496Z
10336,c9f0f8,BTC,2019-02-12T00:00:00.000Z,BUY,9.08409257772671,0.3,2019-02-12T18:33:25.900Z
10337,c20ad4,BTC,2019-02-12T00:00:00.000Z,BUY,2.5860306134248,0.28,2019-02-12T22:39:26.480Z
10338,6512bd,ETH,2019-02-12T00:00:00.000Z,BUY,5.21115789997626,0.3,2019-02-12T22:53:19.184Z
10339,c4ca42,BTC,2019-02-12T00:00:00.000Z,SELL,8.18838899433626,0.3,2019-02-12T23:09:31.405Z
10340,d3d944,ETH,2019-02-13T00:00:00.000Z,BUY,7.59753010964968,0.3,2019-02-13T00:15:16.233Z
10341,c51ce4,ETH,2019-02-13T00:00:00.000Z,BUY,7.6043921706464,0.3,2019-02-13T00:47:47.155Z
10342,c51ce4,BTC,2019-02-13T00:00:00.000Z,SELL,9.42304178906571,0.3,2019-02-13T02:11:17.184Z
10343,c4ca42,ETH,2019-02-13T00:00:00.000Z,SELL,3.28129296398746,0.3,2019-02-13T06:14:12.205Z
10344,a87ff6,ETH,2019-02-13T00:00:00.000Z,BUY,6.90383702548051,0.3,2019-02-13T07:38:20.891Z
10345,c9f0f8,BTC,2019-02-13T00:00:00.000Z,BUY,2.05314332382851,0.3,2019-02-13T08:42:27.912Z
10346,aab323,ETH,2019-02-13T00:00:00.000Z,BUY,4.26661987821742,0.3,2019-02-13T09:38:05.280Z
10347,c81e72,ETH,2019-02-13T00:00:00.000Z,BUY,7.8040435008278,0.3,2019-02-13T10:59:33.821Z
10348,167909,BTC,2019-02-13T00:00:00.000Z,BUY,3.74310633637311,0.3,2019-02-13T11:26:28.783Z
10349,45c48c,BTC,2019-02-13T00:00:00.000Z,BUY,9.25773194608819,0.28,2019-02-13T15:54:22.168Z
10350,8f14e4,BTC,2019-02-13T00:00:00.000Z,BUY,2.06612201187031,0.1,2019-02-13T16:54:43.837Z
10351,45c48c,ETH,2019-02-13T00:00:00.000Z,BUY,5.03591216338055,0.3,2019-02-13T23:05:25.132Z
10352,aab323,ETH,2019-02-14T00:00:00.000Z,BUY,8.61389955203766,0.3,2019-02-14T00:09:35.234Z
10353,aab323,BTC,2019-02-14T00:00:00.000Z,BUY,5.82449569191969,0.3,2019-02-14T00:23:38.064Z
10354,a87ff6,ETH,2019-02-14T00:00:00.000Z,BUY,2.65839126571404,0.3,2019-02-14T04:45:12.111Z
10355,45c48c,BTC,2019-02-14T00:00:00.000Z,BUY,6.11806636179342,0.24,2019-02-14T05:36:12.017Z
10356,aab323,BTC,2019-02-14T00:00:00.000Z,BUY,0.954959366173433,0.11,2019-02-14T06:08:51.895Z
10357,c9f0f8,ETH,2019-02-14T00:00:00.000Z,BUY,9.40742448073411,0.3,2019-02-14T11:51:18.216Z
10358,c20ad4,BTC,2019-02-14T00:00:00.000Z,BUY,8.51031155582529,0.3,2019-02-14T13:34:22.455Z
10359,a87ff6,ETH,2019-02-14T00:00:00.000Z,BUY,9.18212840138775,0.15,2019-02-14T15:04:14.967Z
10360,c81e72,ETH,2019-02-14T00:00:00.000Z,BUY,4.84434708179347,0.3,2019-02-14T15:32:50.703Z
10361,45c48c,ETH,2019-02-15T00:00:00.000Z,SELL,0.275282246755317,0.3,2019-02-15T02:06:01.959Z
10362,8f14e4,ETH,2019-02-15T00:00:00.000Z,BUY,0.58210851187912,0.3,2019-02-15T04:11:36.853Z
10363,45c48c,ETH,2019-02-15T00:00:00.000Z,BUY,7.68271443660527,0.28,2019-02-15T05:17:52.104Z
10364,e4da3b,BTC,2019-02-15T00:00:00.000Z,BUY,9.69505248278434,0.03,2019-02-15T05:58:52.761Z
10365,c51ce4,BTC,2019-02-15T00:00:00.000Z,SELL,7.2246634108399,0.3,2019-02-15T06:27:56.348Z
10366,6512bd,ETH,2019-02-15T00:00:00.000Z,BUY,2.72642713623927,0.3,2019-02-15T08:29:26.252Z
10367,e4da3b,ETH,2019-02-15T00:00:00.000Z,BUY,2.2368149583561,0.3,2019-02-15T09:22:46.354Z
10368,aab323,BTC,2019-02-15T00:00:00.000Z,BUY,1.05571697822565,0.3,2019-02-15T10:26:28.312Z
10369,c81e72,ETH,2019-02-15T00:00:00.000Z,BUY,0.17665647739296,0.3,2019-02-15T13:29:07.699Z
10370,c4ca42,BTC,2019-02-15T00:00:00.000Z,BUY,0.546157800237275,0.02,2019-02-15T15:12:53.046Z
10371,c4ca42,ETH,2019-02-15T00:00:00.000Z,BUY,7.25295223817465,0.3,2019-02-15T16:36:18.156Z
